method,split,event_id,pair,translation_mm,rotation_deg,directed_corner_count,cross_view_pixel_sse,cross_view_reprojection_rmse_px,pixel_failure
shah,heldout,12,0-3,0.5275253398785634,0.053941763105813806,82,19.418990456244465,0.48663842509965144,
shah,heldout,12,1-2,1.3064334371126447,0.25901693501402867,80,119.20771654113675,1.2206950711640518,
shah,heldout,12,1-3,1.6693846813086128,0.16034979066165683,56,35.982977389579986,0.8015941414899882,
shah,heldout,12,2-3,2.2197401911234667,0.2822775762347097,96,170.74106755705688,1.3336239301439803,
tsai,train,0,0-1,2.3548783003473988,0.20912912327127314,60,108.04274007269167,1.3419062316514,
tsai,train,0,0-2,15.276021568350814,0.9950051144938739,54,6729.139613843342,11.163050503901452,
tsai,train,0,0-3,0.5423537036564806,0.07221030151016349,77,21.69282561472658,0.5307777387791071,
tsai,train,0,1-2,5.939769155639352,0.9090701257558811,26,4211.34052169238,12.726925608712692,
tsai,train,0,1-3,1.5878770086280263,0.18489477185904477,49,80.29870347953344,1.2801363406304516,
tsai,train,0,2-3,8.586367651577582,1.024553628460909,43,8633.532734258233,14.169679990361859,
tsai,train,1,0-1,1.8696647328770537,0.08161338818657718,63,344.42774429284475,2.3381845633455405,
tsai,train,1,0-2,6.20196012516979,0.4296666241862342,107,2654.1440599062917,4.980470326386999,
tsai,train,1,0-3,0.48793041983052443,0.08134781618967789,82,70.39894725863034,0.9265655654385542,
tsai,train,1,1-2,5.9972894095077764,0.39849410310392314,76,1256.5002510769382,4.0660666547028015,
tsai,train,1,1-3,1.9523963213096096,0.09947539398082429,51,361.032195894289,2.66065079719115,
tsai,train,1,2-3,6.537903643110939,0.4002927058149594,95,3724.383734436117,6.261312906240501,
tsai,train,3,0-1,1.4241894896106064,0.15249754553799488,63,35.546721203259686,0.7511548907469158,
tsai,train,3,0-2,5.050549693239086,0.677568856246469,110,849.8865715521687,2.7796117641795175,
tsai,train,3,0-3,0.5087967039479756,0.044242039628655465,90,21.54166129918668,0.48923592694443985,
tsai,train,3,1-2,7.436875397688144,0.6334728300094653,73,289.59808680531626,1.991757284290654,
tsai,train,3,1-3,1.2499760988648447,0.1155963887009526,53,29.739585197927482,0.7490822711942259,
tsai,train,3,2-3,4.577004055228984,0.6495906777439973,100,717.440788115324,2.6785085180288752,
tsai,train,4,0-1,2.365676271028634,0.155224843363433,67,323.7544534644903,2.198216554813939,
tsai,train,4,0-2,2.366885100417355,0.1994127828038346,113,1707.3430643287718,3.8870593843903056,
tsai,train,4,0-3,0.19482935140008886,0.008067538679677428,90,28.634905325161455,0.5640617118046714,
tsai,train,4,1-2,6.52590502088181,0.3506549139914974,74,1955.0651843511343,5.140019434645052,
tsai,train,4,1-3,2.3820877401556984,0.1567799602200208,51,236.55948468080152,2.1536994377700456,
tsai,train,4,2-3,2.3218113536728495,0.20064043626614264,97,846.4648581266918,2.954055151204467,
tsai,train,6,0-1,0.6400481431231594,0.12467670894219299,71,94.88091409531864,1.156006445808572,
tsai,train,6,0-2,6.806006429419132,0.8460178039908715,114,991.7140887902315,2.9494484896157735,
tsai,train,6,0-3,0.28839443087354766,0.013069379895113552,90,36.02640944066755,0.6326874727933527,
tsai,train,6,1-2,10.043246070055503,0.8448442716397223,77,1115.9856955453274,3.807009419658413,
tsai,train,6,1-3,1.349513985478893,0.11381749129623063,53,99.13867574831164,1.3676772469610425,
tsai,train,6,2-3,8.3613454684029,0.8450646386497205,96,962.5197389014758,3.1664249999366327,
